COD.;RAZAO;RCA;VENDEDOR;HIERARQUIA;CNPJ
2910759;Mercado Morada do Sol Ltda;502;EVANDRO SORRISO;5534705;4553144000126
2926137;Evandro Bussolaro EPP;502;EVANDRO SORRISO;5534708;5108335000141
5277541;D J K Distribuidora De Gas Ltda ME;502;EVANDRO SORRISO;5534716;5200954000161
2984220;Wilson Pompermaier;502;EVANDRO SORRISO;5534705;5592761000101
4316116;Weber Sabor Da Casa EIRELI ME;502;EVANDRO SORRISO;5534706;5685480000195
5275396;Luciani & Luciani Ltda ME;502;EVANDRO SORRISO;5534716;5858079000100
2854546;Cafe no Ponto Doceria Ltda ME;502;EVANDRO SORRISO;5534716;6158922000108
2899750;Jair Adaides Borchardt ME;502;EVANDRO SORRISO;5534708;7485572000238
5826640;Serra Gaucha C G Alimenticios Ltda;502;EVANDRO SORRISO;5534705;7558790000174
4329981;Nilda Blemer Cardoso ME;502;EVANDRO SORRISO;5534716;7876779000152
5257187;Auto Posto Canela Ltda;502;EVANDRO SORRISO;5534708;8603562000131
2921154;Michelle Dal Berto Sasso;502;EVANDRO SORRISO;5534705;8810660000140
2921170;Enio Ivo Konrat;502;EVANDRO SORRISO;5534705;9345580000123
3472142;Mercado Vielli Ltda;502;EVANDRO SORRISO;5534705;9443997000129
3182401;J A Correa & Cia Ltda ME;502;EVANDRO SORRISO;5534716;9463275000136
5079543;F Dallo Stivanello ME;502;EVANDRO SORRISO;5534706;9521202000153
5275775;Total Bebidas Ltda EPP;502;EVANDRO SORRISO;5534705;10199413000109
4841717;Conveniencia Estrela Ltda ME;502;EVANDRO SORRISO;5534708;11211694000122
5827195;Mercearia Favoritos EIRELI;502;EVANDRO SORRISO;5534705;11859920000186
4159741;Supermercado TW Ltda ME;502;EVANDRO SORRISO;5534706;12602416000169
3897964;O Soares Da Silva & Cia Ltda ME;502;EVANDRO SORRISO;5534716;14692576000171
4211640;Marcos Vinicius A F Oliboni ME;502;EVANDRO SORRISO;5534706;14821910000140
4097961;Farmacia e Drogaria Bom Jesus Ltda;502;EVANDRO SORRISO;5534712;15024904000124
5827208;Inez Bettu;502;EVANDRO SORRISO;5534716;15094037000101
4628777;Churrascaria Figueira Ltda;502;EVANDRO SORRISO;5534706;15953185000126
5277542;Klassen & Martins Ltda ME;502;EVANDRO SORRISO;5534716;16823596000160
5827205;Recanto Da Viola Ltda;502;EVANDRO SORRISO;5534708;17073093000187
5827202;Neiva Grilli;502;EVANDRO SORRISO;5534716;17278645000193
5827221;Ana Lucia Antunes Custodio;502;EVANDRO SORRISO;5534708;18266115000198
5275776;Rafael Caregnato E Cia Ltda;502;EVANDRO SORRISO;5534705;19429259000180
4932265;Marcos Bussolaro ME;502;EVANDRO SORRISO;5534708;20749054000161
5827200;Caregnato Supermercado Ltda;502;EVANDRO SORRISO;5534716;20841876000178
5077424;Rodrigo A Viana Conveniencia ME;502;EVANDRO SORRISO;5534706;20873959000149
5001455;M  Barbosa E Cia Ltda ME;502;EVANDRO SORRISO;5534706;21070147000128
5271254;M D Mendes ME;502;EVANDRO SORRISO;5534708;21811183000103
5827218;Tm Comercio Tabacaria Bebidas Ltda;502;EVANDRO SORRISO;5534708;22165002000173
5047442;Irmaos Zuffo Ltda ME;502;EVANDRO SORRISO;5534706;23301908000130
5102383;Zampieri Decezaro & Cia Ltda ME;502;EVANDRO SORRISO;5534706;23915979000123
5200967;Paraiso Bar Conveniencia EIRELI ME;502;EVANDRO SORRISO;5534708;24021510000103
5827206;P V La Serra;502;EVANDRO SORRISO;5534716;24069198000128
5226941;Sabrina Altissimo EIRELI;502;EVANDRO SORRISO;5534705;24390904000139
6047222;Sthefany V Zuffo Formehl EIRELI;502;EVANDRO SORRISO;5534706;25113005000232
6047188;Rek Comercio De Combustiveis Ltda;502;EVANDRO SORRISO;5534708;26124551000150
5827198;Pizzaria E Sorveteria Macena Ltda;502;EVANDRO SORRISO;5534716;26679211000196
2984834;Gilberto Colli;502;EVANDRO SORRISO;5534706;26779074000161
6047184;Celia Da Costa Sampaio EIRELI;502;EVANDRO SORRISO;5534716;26894506000185
5827209;Irineu Jose Gass;502;EVANDRO SORRISO;5534716;27287031000121
5441800;E Francisco De Paula Eireli Me;502;EVANDRO SORRISO;5534705;27550721000121
5827220;Terezinha Masiero Alves Brandao;502;EVANDRO SORRISO;5534705;28103699000134
5827211;Sirlei Inacio Da Silveira;502;EVANDRO SORRISO;5534705;28298429000126
5827207;Simone Aparecida S Mota Schleicher;502;EVANDRO SORRISO;5534708;28851999000100
5827197;Casaril Comercio De Alimentos Ltda;502;EVANDRO SORRISO;5534716;28904754000195
5827204;Euires Pereira De Oliveira;502;EVANDRO SORRISO;5534716;29036036000107
5827184;Vania Justen Taparo;502;EVANDRO SORRISO;5534705;29124274000174
5827222;Danilo De Oliveira;502;EVANDRO SORRISO;5534716;29725030000147
5827219;Graciela Goulart Schmitt;502;EVANDRO SORRISO;5534716;30023382000130
5827199;Rafael Silva Maniezo;502;EVANDRO SORRISO;5534716;30061901000154
5827196;G Guisolfi EIRELI;502;EVANDRO SORRISO;5534716;30174713000132
5913996;M C E Campos EIRELI;502;EVANDRO SORRISO;5534705;30459043000109
5827203;Jessica Miller Correa;502;EVANDRO SORRISO;5534716;30713826000169
5827201;Adriana Maria Rossoni Tormes;502;EVANDRO SORRISO;5534716;30732209000100
5962838;Mercado Acougue Do Tiozinho EIRELI;502;EVANDRO SORRISO;5534705;31762491000131
6047195;Mercado E Acougue Todo Dia EIRELI;502;EVANDRO SORRISO;5534705;33466035000170
6047223;Mercado Souza EIRELI;502;EVANDRO SORRISO;5534705;33707106000189
5823234;Ticotico Posto De Servicos Ltda;704;EZEQUIEL NOVA MUTUM;5534708;2335535000149
5823276;Jose Angelo P Mompean & Cia Ltda;704;EZEQUIEL NOVA MUTUM;5534716;2361151000109
2907672;Mercado Perimetral Ltda ME;704;EZEQUIEL NOVA MUTUM;5534705;2861430000123
3465731;Joao Rodrigues Gomes Comercio EPP;704;EZEQUIEL NOVA MUTUM;5534706;3894866000181
3184644;Claudete Godiemski ME;704;EZEQUIEL NOVA MUTUM;5534716;4256444000143
4026058;Churrascaria Lanchonete S Cristovao;704;EZEQUIEL NOVA MUTUM;5534708;4458682000131
3465742;Leandro Balzan ME;704;EZEQUIEL NOVA MUTUM;5534716;4655959000116
3464969;Nelci Casarin ME;704;EZEQUIEL NOVA MUTUM;5534716;5812484000197
3476278;Dist de Frutas Verduras JN Ltda ME;704;EZEQUIEL NOVA MUTUM;5534716;8043369000193
2901560;A Z Giequelin & Cia Ltda;704;EZEQUIEL NOVA MUTUM;5534708;8299150000150
2880511;M C Panificadora Alvorada Ltda;704;EZEQUIEL NOVA MUTUM;5534716;8608437000114
3464971;Bruschi & Cia ME;704;EZEQUIEL NOVA MUTUM;5534716;8614126000168
3891912;Lourival Corsini ME;704;EZEQUIEL NOVA MUTUM;5534708;11210667000135
4618326;Aguia B C de Combustiveis Ltda;704;EZEQUIEL NOVA MUTUM;5534708;11512642000196
5156753;Leonice Fatima Casarin ME;704;EZEQUIEL NOVA MUTUM;5534706;11595545000104
5823277;Leonice Fatima Casarin;704;EZEQUIEL NOVA MUTUM;5534716;11595545000295
5823295;Carina Loss Andrecovicz;704;EZEQUIEL NOVA MUTUM;5534708;13689100000119
5447957;Hotel Capelari Eireli Me;704;EZEQUIEL NOVA MUTUM;5534716;14962237000168
4127665;Margarete Bilha Hoss;704;EZEQUIEL NOVA MUTUM;5534716;15014144000174
5993632;Vagmar Roberto Marques;704;EZEQUIEL NOVA MUTUM;5534705;17084219000119
5310365;Natural Pork Alimentos SA;704;EZEQUIEL NOVA MUTUM;5534716;17356474000335
4654648;Churrascaria A Branca Ltda ME;704;EZEQUIEL NOVA MUTUM;5534706;18103681000189
4340937;Gentil Orlando e Cia Ltda EPP;704;EZEQUIEL NOVA MUTUM;5534707;18355045000144
4618180;W H Prezotto ME;704;EZEQUIEL NOVA MUTUM;5534708;18405280000183
5823231;Wh Prezotto;704;EZEQUIEL NOVA MUTUM;5534716;18405280000264
5823279;Carolyne Miranda Blanco;704;EZEQUIEL NOVA MUTUM;5534716;18680566000177
5446805;Michel Andre Dilly De Godoy Me;704;EZEQUIEL NOVA MUTUM;5534705;18710208000160
4617884;Conveniencia Aguia Branca EIRELI;704;EZEQUIEL NOVA MUTUM;5534708;19798192000151
5823240;Ascari Lehn & Lehn Ltda;704;EZEQUIEL NOVA MUTUM;5534708;20821478000190
5823407;Restaurante Peixaria Peixe EIRELI;704;EZEQUIEL NOVA MUTUM;5534716;22202710000137
5823241;Micael Barbosa Fernandes;704;EZEQUIEL NOVA MUTUM;5534708;24275483000103
5823293;Sidnei Barbosa;704;EZEQUIEL NOVA MUTUM;5534708;24458666000156
5281716;Lanchonete Chapa Quente Ltda ME;704;EZEQUIEL NOVA MUTUM;5534716;24711971000108
923133;Supermercado e Atacado Saito Ltda;704;EZEQUIEL NOVA MUTUM;5534713;24727471000164
4448136;Supermercado E Atacado Saito Ltda;704;EZEQUIEL NOVA MUTUM;5534713;24727471000326
3064550;W A dos Santos ME;704;EZEQUIEL NOVA MUTUM;5534716;24749889000172
5823278;Sidinei Maito;704;EZEQUIEL NOVA MUTUM;5534716;26133137000108
5823260;Lm Da Silva Conveniencia;704;EZEQUIEL NOVA MUTUM;5534716;27204414000199
5823261;Junior Cesar Franz EIRELI;704;EZEQUIEL NOVA MUTUM;5534716;28012118000159
5638952;S De Almeida Leite Mercado;704;EZEQUIEL NOVA MUTUM;5534706;28012963000124
5686831;Conveniencia Sao Jose EIRELI;704;EZEQUIEL NOVA MUTUM;5534708;28382239000192
5692861;Hermes Amaral De Lara;704;EZEQUIEL NOVA MUTUM;5534716;28670500000150
5823294;Comercio De Bebidas Delmondes Ltda;704;EZEQUIEL NOVA MUTUM;5534708;29842434000110
5823280;Maximy Souza De Godoy;704;EZEQUIEL NOVA MUTUM;5534708;30094912000130
5809680;Supermercado Laranjeiras EIRELI;704;EZEQUIEL NOVA MUTUM;5534705;30215944000147
5823242;Marcio Labres;704;EZEQUIEL NOVA MUTUM;5534716;30754555000190
5809652;Mara Fatima P M Siqueira Coimbra;704;EZEQUIEL NOVA MUTUM;5534705;31447419000110
5823292;Vilson Da Costa;704;EZEQUIEL NOVA MUTUM;5534716;73840530000111
3471022;Joao Macauba Silva;531;FELIPE RONDONOPOLIS;5534705;187649000163
1150125;Walmir Alves Aguiar;531;FELIPE RONDONOPOLIS;5534706;534162000100
5381095;Lion Ind E Com De Gelo Ltda ME;531;FELIPE RONDONOPOLIS;5534708;1113870000210
3464955;Jaquinta & Jaquinta Ltda;531;FELIPE RONDONOPOLIS;5534705;1357821000142
2908925;Mercado J R Generos Alim Ltda ME;531;FELIPE RONDONOPOLIS;5534705;1386663000159
1144072;Brambila Supermercado Ltda;531;FELIPE RONDONOPOLIS;5534705;2598273000105
2922733;Luzenildo Gomes da Silva ME;531;FELIPE RONDONOPOLIS;5534705;3251297000156
1145122;Nates & Aguiar Ltda;531;FELIPE RONDONOPOLIS;5534705;3416208000184
1156630;Supermercado Guanabara Ltda;531;FELIPE RONDONOPOLIS;5534705;3416214000131
1144025;R H Distribuidora de Alimentos Ltda;531;FELIPE RONDONOPOLIS;5534705;3421067000198
2900659;Idari Pedro Lotti ME;531;FELIPE RONDONOPOLIS;5534716;3821156000121
2880682;Manoel Messias Santana;531;FELIPE RONDONOPOLIS;5534705;4044437000188
2900075;Joao Vieria da Costa ME;531;FELIPE RONDONOPOLIS;5534716;4863434000176
1302494;S G Comercio de Prod Alim Ltda;531;FELIPE RONDONOPOLIS;5534707;5236794000100
1211490;Cirilio Supermercado Ltda EPP;531;FELIPE RONDONOPOLIS;5534714;5467978000181
1211394;E Aragao Mercado  ME;531;FELIPE RONDONOPOLIS;5534705;6254994000159
2872595;Nelson Scalez & Cia Ltda;531;FELIPE RONDONOPOLIS;5534708;6285763000102
5413138;Rts Comercio De Alimentos EIRELI ME;531;FELIPE RONDONOPOLIS;5534705;7094569000102
3183761;Castilho Santos E Camargo Ltda;531;FELIPE RONDONOPOLIS;5534705;7416249000121
2919508;Mercado Morumbi Ltda ME;531;FELIPE RONDONOPOLIS;5534705;7469694000150
3464953;L S Irineu Mercado ME;531;FELIPE RONDONOPOLIS;5534705;7546100000167
5993082;Supermais Com G Alimenticios Ltda;531;FELIPE RONDONOPOLIS;5534716;7598612000177
3480988;Comercial Alim Ouro Branco Ltda;531;FELIPE RONDONOPOLIS;5534705;8005081000124
3394568;M R Ferreira ME;531;FELIPE RONDONOPOLIS;5534705;8204447000194
2900076;Marcio Takao Ono ME;531;FELIPE RONDONOPOLIS;5534716;8497379000107
4405501;V N O Comercio de Combustiveis Ltda;531;FELIPE RONDONOPOLIS;5534708;8954947000143
4034140;V N I Comercio de Combustiveis Ltda;531;FELIPE RONDONOPOLIS;5534708;9007714000104
3666851;Ruas Moreira e M dos Santos Ltda ME;531;FELIPE RONDONOPOLIS;5534705;9112433000103
5097829;Guerra De O Santos & Cia Ltda ME;531;FELIPE RONDONOPOLIS;5534707;9166609000100
2927218;Danubia Suellen da Silva;531;FELIPE RONDONOPOLIS;5534705;9452291000123
3770434;Martins de Souza & Souza Ltda ME;531;FELIPE RONDONOPOLIS;5534716;9556551000100
3684805;N R Supermercado Ltda;531;FELIPE RONDONOPOLIS;5534707;10664526000120
3706848;F M Supermercado Ltda EPP;531;FELIPE RONDONOPOLIS;5534707;10717033000100
3790089;Andre Luiz da Silva ME;531;FELIPE RONDONOPOLIS;5534716;10754523000187
5570777;A M R Churrascaria Lanchonete Ltda;531;FELIPE RONDONOPOLIS;5534716;10859308000140
3790602;A de S Braga ME;531;FELIPE RONDONOPOLIS;5534716;11845693000130
6005719;Vs Supermercado EIRELI;531;FELIPE RONDONOPOLIS;5534705;11901993000199
4722895;J Soares De Araujo Comercio ME;531;FELIPE RONDONOPOLIS;5534705;12025151000183
4034103;Rodrigues & Faquin Ltda ME;531;FELIPE RONDONOPOLIS;5534705;12086939000108
3995989;Mario Fernandes Pereira Chaves;531;FELIPE RONDONOPOLIS;5534708;12146738000140
3994878;Maria Ilza Rosa de Oliveira;531;FELIPE RONDONOPOLIS;5534716;12303671000100
3694310;M Aparecida G da Costa Vieira ME;531;FELIPE RONDONOPOLIS;5534707;12393106000181
4406142;Rosimeire Santos Monteiro;531;FELIPE RONDONOPOLIS;5534705;12976438000199
5669691;Daiane Aparecida Batista Da Silva;531;FELIPE RONDONOPOLIS;5534716;13690183000166
5878388;S A Da Silva Santos;531;FELIPE RONDONOPOLIS;5534705;13697042000175
3757926;Juarez Dourado Leal ME;531;FELIPE RONDONOPOLIS;5534705;13728469000193
4347298;Almeida & Queiroz Ltda ME;531;FELIPE RONDONOPOLIS;5534705;13965550000197
3949567;B C Ribeiro;531;FELIPE RONDONOPOLIS;5534705;14924665000104
5492187;J L Fernandes Da Silva ME;531;FELIPE RONDONOPOLIS;5534716;15271574000171
4787167;Aragao Leite & Santos Ltda ME;531;FELIPE RONDONOPOLIS;5534706;15529644000149
1144147;Sueli Terezinha Machado ME;531;FELIPE RONDONOPOLIS;5534705;15948649000106
4161790;Ferreira dos Santos & Lopes Ltda ME;531;FELIPE RONDONOPOLIS;5534706;16792689000174
4464169;Djalma Pereira da Silva ME;531;FELIPE RONDONOPOLIS;5534705;16979918000164
5413144;Pereira & Morais Silva Ltda ME;531;FELIPE RONDONOPOLIS;5534705;17005069000100
5515888;Elizabeth De Oliveira Comercio ME;531;FELIPE RONDONOPOLIS;5534706;19645984000196
5396970;F Alves De Araujo & Cia Ltda ME;531;FELIPE RONDONOPOLIS;5534705;19697109000158
4778343;Fort Supermercados Ltda ME;531;FELIPE RONDONOPOLIS;5534705;20664147000193
5726838;Mikaele Ovieda De Araujo;531;FELIPE RONDONOPOLIS;5534705;21130370000113
5819636;Castro Conveniencia E Mercado Ltda;531;FELIPE RONDONOPOLIS;5534705;21192718000105
4798310;L C Xavier Moreno ME;531;FELIPE RONDONOPOLIS;5534705;21199428000185
5438761;Magna Do Carmo De Melo Cunho ME;531;FELIPE RONDONOPOLIS;5534705;21352714000139
5677291;Azaleia C Prods Alimenticios EIRELI;531;FELIPE RONDONOPOLIS;5534705;21614148000196
4977044;Osmar F Dos Santos ME;531;FELIPE RONDONOPOLIS;5534705;22091505000141
5685075;Janice Brambilla Evaldt;531;FELIPE RONDONOPOLIS;5534705;22346542000153
5398860;Osmar P Vieira Junior Comercio ME;531;FELIPE RONDONOPOLIS;5534707;22567308000156
5817997;Osmar P Vieira Junior Comercio;531;FELIPE RONDONOPOLIS;5534707;22567308000237
5438143;Daniel Brisot ME;531;FELIPE RONDONOPOLIS;5534716;23935795000125
5179428;J F de Oliveira Neto Comercio ME;531;FELIPE RONDONOPOLIS;5534708;24728568000191
3468532;Edvirges Ventura ME;531;FELIPE RONDONOPOLIS;5534705;24773988000190
5460658;Almir Heitor Duarte Junior ME;531;FELIPE RONDONOPOLIS;5534716;25195426000179
5401221;Supermercado B C Servicos Ltda EPP;531;FELIPE RONDONOPOLIS;5534707;26239546000193
5381097;Daiane P Almeida 03558256190;531;FELIPE RONDONOPOLIS;5534705;26553781000135
3467746;Elson Alves Rocha EPP;531;FELIPE RONDONOPOLIS;5534706;26598227000174
5517104;Vanebaldo Garcia De Farias Me;531;FELIPE RONDONOPOLIS;5534716;26621345000156
5495419;Comercial Brasao Eireli Me;531;FELIPE RONDONOPOLIS;5534705;27391468000291
5413139;Deborah De Fatima Silveira Alves ME;531;FELIPE RONDONOPOLIS;5534705;27406855000173
5398886;J G Ferreira Santana ME;531;FELIPE RONDONOPOLIS;5534705;27429698000111
5844960;Maria Aparecida Mendes De Freitas;531;FELIPE RONDONOPOLIS;5534705;28104109000198
5515895;Prime Sabores Rodo Service Ltda ME;531;FELIPE RONDONOPOLIS;5534708;28335642000160
5511219;Elizabete Ericka Alves De Souza;531;FELIPE RONDONOPOLIS;5534716;28506943000100
6063730;Compreaki Com V Alimentos EIRELI;531;FELIPE RONDONOPOLIS;5534710;29316501000163
5669690;Erik Kassburg;531;FELIPE RONDONOPOLIS;5534716;30274373000111
5819709;Evandro Gama Teixeira;531;FELIPE RONDONOPOLIS;5534716;30593802000113
5964900;Francisco R Alves Junior;531;FELIPE RONDONOPOLIS;5534705;30819309000179
6040104;T G X De Godoy;531;FELIPE RONDONOPOLIS;5534705;32136484000197
5835782;G R Penalva;531;FELIPE RONDONOPOLIS;5534705;32148581000108
5911041;Luis Carlos Tessaro;531;FELIPE RONDONOPOLIS;5534716;32196207000170
5902050;Assis E Assis Ltda;531;FELIPE RONDONOPOLIS;5534708;33024822000161
3064866;O P Vieira Comercio ME;531;FELIPE RONDONOPOLIS;5534706;33700493000121
6063753;Amauri Alves Da Rocha;531;FELIPE RONDONOPOLIS;5534706;34258107000156
2937872;Edna Franzato;531;FELIPE RONDONOPOLIS;5534716;36885275000105
2900080;Nilzia Souza Lopes EPP;531;FELIPE RONDONOPOLIS;5534705;36952166000155
3474833;A Delguingaro EPP;531;FELIPE RONDONOPOLIS;5534707;36969830000179
2920838;Reginaldo J dos Santos ME;531;FELIPE RONDONOPOLIS;5534716;36974269000116
2926483;Custodio Ferreira de Souza;531;FELIPE RONDONOPOLIS;5534705;37374048000170
2846626;Roberto Goncalves Machado;531;FELIPE RONDONOPOLIS;5534716;37485372000165
1147118;Rosangela Maria R Borges ME;531;FELIPE RONDONOPOLIS;5534716;74159112000126
6005767;Drogaria Coroados Ltda;603;FERNANDO ALTA FLOR;5534712;1427350000100
2955511;Coml Carlinda de Alimentos Ltda;603;FERNANDO ALTA FLOR;5534707;1507091000119
2979920;Comercio De Alim Cristalino Ltda;603;FERNANDO ALTA FLOR;5534706;4055373000110
2853937;Mercado Cotriguacu Ltda;603;FERNANDO ALTA FLOR;5534705;4490588000160
2899151;M M F Panificadora Ltda;603;FERNANDO ALTA FLOR;5534705;4983025000103
2861019;L Oliveira da Silva & Cia Ltda ME;603;FERNANDO ALTA FLOR;5534705;5306405000176
3954203;Stanichesch & Stanichesh Ltda ME;603;FERNANDO ALTA FLOR;5534716;5876328000190
2899158;Rampazio & Rampazio Ltda ME;603;FERNANDO ALTA FLOR;5534707;6993678000107
4826250;Posto Avenida Alta Floresta Ltda;603;FERNANDO ALTA FLOR;5534708;8735867000105
2923090;R G Comercio de Alimentos Ltda;603;FERNANDO ALTA FLOR;5534705;9228261000138
2925493;Mercado Araguaia Ltda;603;FERNANDO ALTA FLOR;5534707;9398232000114
4262099;America Drogaria Ltda ME;603;FERNANDO ALTA FLOR;5534711;10272380000177
5993625;C P Santana Da Silva & Cia Ltda;603;FERNANDO ALTA FLOR;5534716;10282287000143
4260813;Legison Amorim ME;603;FERNANDO ALTA FLOR;5534706;10360516000109
5665558;Bar E Mercearia Do Cidao Ltda;603;FERNANDO ALTA FLOR;5534716;10661154000188
4083022;Panificadora Sao Clemente Ltda ME;603;FERNANDO ALTA FLOR;5534716;10858257000132
4417503;V S Rocha & Cia Ltda ME;603;FERNANDO ALTA FLOR;5534705;10903159000170
5112860;Pedro Marcal Oliveira Neto ME;603;FERNANDO ALTA FLOR;5534706;11480369000165
5038094;Antonia Aparecida De Oliveira ME;603;FERNANDO ALTA FLOR;5534706;11670979000121
5306546;F R Dos Santos Drogaria ME;603;FERNANDO ALTA FLOR;5534711;14876562000108
5135212;A M Sousa C A Varejista ME;603;FERNANDO ALTA FLOR;5534707;17226857000127
5451823;Atual Fest Comercio Bebidas Ltda ME;603;FERNANDO ALTA FLOR;5534716;18392317000186
5495266;R E Morais E Pereira Pinto Ltda ME;603;FERNANDO ALTA FLOR;5534712;19828211000145
4917861;Sergio Scarpin & Cia Ltda ME;603;FERNANDO ALTA FLOR;5534707;21919266000102
6031296;Santos & Maltezo Ltda;603;FERNANDO ALTA FLOR;5534711;22977550000106
5211479;Mercado Amorim EIRELI ME;603;FERNANDO ALTA FLOR;5534706;24074517000193
6018364;Carolina Da Silva Rampazo;603;FERNANDO ALTA FLOR;5534708;24356409000103
4983336;Posto Samuca Ltda;603;FERNANDO ALTA FLOR;5534708;24966244000191
5317865;Nafta Conveniencia Ltda ME;603;FERNANDO ALTA FLOR;5534708;26678395000170
6005112;E Teodoro Da Silva Comercio De Gas;603;FERNANDO ALTA FLOR;5534716;28531118000165
5665556;Casa De Carnes Da Fazenda Ltda;603;FERNANDO ALTA FLOR;5534716;28637626000122
5665560;S C Sanches Olavarria EIRELI;603;FERNANDO ALTA FLOR;5534708;30220609000137
5665555;Alexandre Kleverton Dellani;603;FERNANDO ALTA FLOR;5534716;30457499000121
5877665;L A Comercio De Alimentos Ltda;603;FERNANDO ALTA FLOR;5534716;31433895000181
5877609;Wilson Alarcon;603;FERNANDO ALTA FLOR;5534705;32097320000106
5878473;O Silva Oliveira;603;FERNANDO ALTA FLOR;5534705;32321262000144
6005105;Ramao Constancio Martins Da Rosa;603;FERNANDO ALTA FLOR;5534716;32561549000141
6012980;Grespam Ferreira Mercd Acougue Ltda;603;FERNANDO ALTA FLOR;5534705;33188208000135
5993631;Mercado Nossa Fazenda Ltda;603;FERNANDO ALTA FLOR;5534705;33563894000187
6047183;Maicon A Ribeiro D Com Alimentos;603;FERNANDO ALTA FLOR;5534705;34363456000138
2854061;J C de Oliveira;603;FERNANDO ALTA FLOR;5534705;70426044000163
2984609;Francimar Lima de Souza EPP;603;FERNANDO ALTA FLOR;5534705;70434915000190
3184513;Mercado Brilhante Ltda ME;530;FRANK NOBRES;5534705;57914000199
3469526;M J C E Silva ME;530;FRANK NOBRES;5534705;1233566000126
3055006;Ariste Candida Ferreira;530;FRANK NOBRES;5534705;1378330000269
2948920;Nilza Marques Barroso;530;FRANK NOBRES;5534716;1415977000132
3647940;Lenz Supermercado EIRELI ME;530;FRANK NOBRES;5534705;1572937000102
2899037;Rosangela Real da Silva;530;FRANK NOBRES;5534705;1796407000130
3055398;Adilio Manoel Dalla Nora ME;530;FRANK NOBRES;5534716;2064397000100
3205152;Sebastiao Thomaz de Rezende;530;FRANK NOBRES;5534705;2774174000137
5121455;Supermercado Sao Jeronimo Ltda ME;530;FRANK NOBRES;5534705;3372507000164
2878965;Miracy Teles de Amorim Franca ME;530;FRANK NOBRES;5534705;3949116000160
3301679;Maria Benedita de Souza Arruda;530;FRANK NOBRES;5534705;4132141000119
3184700;Ari Antonio Facco Dalla Nora;530;FRANK NOBRES;5534705;4227834000195
3070242;Messias De Campos Martins ME;530;FRANK NOBRES;5534705;4607312000119
5101437;Josimara Souza de Queiroz ME;530;FRANK NOBRES;5534716;5136149000116
3643027;Antonio Paulo da Silva ME;530;FRANK NOBRES;5534705;5290662000167
2899705;Salma Cunha E Souza;530;FRANK NOBRES;5534706;5982439000180
3058076;Supermercado Tigrao Ltda ME;530;FRANK NOBRES;5534705;6111925000196
2879052;Jorge B de Medeiros ME;530;FRANK NOBRES;5534705;6119737000104
2912826;Antonio Da Silva Dala Nora ME;530;FRANK NOBRES;5534705;7266247000101
4311551;Jovany Sebastiao Gomes ME;530;FRANK NOBRES;5534705;8381260000166
4681778;Suelmei Campos Barbosa ME;530;FRANK NOBRES;5534708;8399617000133
5878468;Suelmei Campos Barbosa EIRELI;530;FRANK NOBRES;5534705;8399617000486
2898817;Santana Aranha & Aranha Ltda;530;FRANK NOBRES;5534705;8493241000121
2904910;Sonia Luzia Da Silva ME;530;FRANK NOBRES;5534705;8798634000143
2878270;Supermercado Serragem Ltda ME;530;FRANK NOBRES;5534705;8864623000114
2925338;Supermercado Fortes Bambil Ltda;530;FRANK NOBRES;5534707;9014771000102
3478745;Sbardelotto e Siqueira Ltda ME;530;FRANK NOBRES;5534716;9125764000188
2878794;Mercado & Dist Bebida Amazonas Ltda;530;FRANK NOBRES;5534705;9201424000199
3061781;Alexandro Nunes da Silva ME;530;FRANK NOBRES;5534705;10145135000107
2937376;Carlos Dalmolim & Cia Ltda ME;530;FRANK NOBRES;5534707;10366502000194
5525783;Eurico Padilha Da Cruz ME;530;FRANK NOBRES;5534716;10853242000181
5104280;Wjm Com Comb Lubrificante LTDA;530;FRANK NOBRES;5534708;11773930000102
5365382;Amanda Arruda Arrigo ME;530;FRANK NOBRES;5534716;12131657000177
5398177;Sociedade Empres Villa Do Chocolate;530;FRANK NOBRES;5534708;12773218000168
5377432;Nelio Antonio Nonato ME;530;FRANK NOBRES;5534705;13197840000138
3641874;Supermercado Rel Ltda;530;FRANK NOBRES;5534705;13400840000193
5326862;Vem Comercio Combustiveis Ltda;530;FRANK NOBRES;5534708;13672254000106
5365493;Gilmar De Andrade Da Silva ME;530;FRANK NOBRES;5534705;13690519000190
5633711;Rodrigo Canabarro Fernandes ME;530;FRANK NOBRES;5534716;15168871000196
4830443;Wesley Silva dos Santos;530;FRANK NOBRES;5534705;15332512000122
4326210;Angelo Mario Conceicao;530;FRANK NOBRES;5534705;16912258000102
4979852;A P V Furtado ME;530;FRANK NOBRES;5534708;17436044000161
4416934;Marleide Almeida Fonseca Braga ME;530;FRANK NOBRES;5534705;17934517000150
4642190;Mario M P Nascimento 84000570153;530;FRANK NOBRES;5534706;17971986000140
4463057;J P de Barros ME;530;FRANK NOBRES;5534716;18379880000114
5099401;Maria A Nunes Da Silva ME;530;FRANK NOBRES;5534708;20205964000183
5138301;R Santana de Oliveira ME;530;FRANK NOBRES;5534705;21754714000165
5079812;A D P Comercio De Alimentos Ltda ME;530;FRANK NOBRES;5534705;22102554000132
5137201;Joao Gabriel Da C Marques EIRELI ME;530;FRANK NOBRES;5534708;22341776000108
4956960;Mercado Pacheco Ltda;530;FRANK NOBRES;5534705;22444104000128
5030370;Sao Jorge Com Varejista Ltda ME;530;FRANK NOBRES;5534705;23108724000159
